Topic_Code,Topic_Categories,Question,Response
AASKK01,Pandas,How to utilize pandas dataframe?,https://nbviewer.jupyter.org/github/fonnesbeck/Bios8366/blob/master/notebooks/Section2_2-Pandas-Fundamentals.ipynb
AASKK01,Numpy,Can please elaborate on NumPy apply method?,https://www.kaggle.com/python10pm/learn-numpy-the-hard-way-70-exercises-solutions
AASKK01,Plotting,What are all different kind of plotting that can be done with python?,https://www.kaggle.com/python10pm/plotting-with-python-learn-80-plots-step-by-step
AASKK01,Missing,How to Detect missing values with np.nan,https://www.kaggle.com/dark4user/python-programming-from-a-to-z 
AASKK01,Plotting,What are all basic data graphs in pandas?,https://www.kaggle.com/python10pm/plotting-with-python-learn-80-plots-step-by-step
AASKK01,Plotting,What is a bar chart in pandas?,https://www.kaggle.com/python10pm/plotting-with-python-learn-80-plots-step-by-step
AASKK01,GroupBy,How to groupby one column in pandas?,https://nbviewer.jupyter.org/github/fonnesbeck/Bios8366/blob/master/notebooks/Section2_3-Data-Wrangling-with-Pandas.ipynb
AASKK01,GroupBy,How to groupby multiple columns in pandas?,https://nbviewer.jupyter.org/github/fonnesbeck/Bios8366/blob/master/notebooks/Section2_3-Data-Wrangling-with-Pandas.ipynb
AASKK01,GroupBy,How to group numbers in pandas?,https://nbviewer.jupyter.org/github/fonnesbeck/Bios8366/blob/master/notebooks/Section2_3-Data-Wrangling-with-Pandas.ipynb
AASKK01,GroupBy,How to select list of columns for groupby in pandas?,https://nbviewer.jupyter.org/github/fonnesbeck/Bios8366/blob/master/notebooks/Section2_3-Data-Wrangling-with-Pandas.ipynb
AASKK01,GroupBy,What is the difference between aggregating by size and count in pandas?,https://nbviewer.jupyter.org/github/fonnesbeck/Bios8366/blob/master/notebooks/Section2_3-Data-Wrangling-with-Pandas.ipynb
AASKK01,Misc,How to comment multiple lines in python?,https://www.kaggle.com/dark4user/python-programming-from-a-to-z 
AASKK01,Misc,What are docstrings in Python?,https://www.kaggle.com/dark4user/python-programming-from-a-to-z 
AASKK01,Misc,How can the ternary operators be used in python?,https://www.kaggle.com/dark4user/python-programming-from-a-to-z 
AASKK01,Misc,"What does this mean: *args, **kwargs? And why would we use it?",https://www.kaggle.com/dark4user/python-programming-from-a-to-z 
AASKK01,Misc,What does len() do?,https://www.kaggle.com/dark4user/python-programming-from-a-to-z 
AASKK01,File,How can files be deleted in Python?,https://www.edureka.co/blog/file-handling-in-python/
AASKK01,Numpy,How to create Array and summary of Array,https://www.kaggle.com/python10pm/learn-numpy-the-hard-way-70-exercises-solutions
AASKK01,Numpy,how to identify a Position in an array?,https://www.kaggle.com/python10pm/learn-numpy-the-hard-way-70-exercises-solutions
AASKK01,Numpy,What is Indexing?,https://www.kaggle.com/python10pm/learn-numpy-the-hard-way-70-exercises-solutions
AASKK01,Numpy,How to create matrix?,https://www.kaggle.com/python10pm/learn-numpy-the-hard-way-70-exercises-solutions
AASKK01,Numpy,Converting a data type to different data type using NumPy?,https://www.kaggle.com/python10pm/learn-numpy-the-hard-way-70-exercises-solutions
AASKK01,Numpy,How to use different functions using NumPy?,https://www.kaggle.com/python10pm/learn-numpy-the-hard-way-70-exercises-solutions
AASKK01,Numpy,How to print a NumPy array by suppressing the scientific notation (like 1e10)?,https://www.kaggle.com/python10pm/learn-numpy-the-hard-way-70-exercises-solutions
AASKK01,Numpy,How to make a python function that handles scalars to work on NumPy arrays,https://www.kaggle.com/python10pm/learn-numpy-the-hard-way-70-exercises-solutions
AASKK01,Numpy,How to do Ranking?,https://www.kaggle.com/python10pm/learn-numpy-the-hard-way-70-exercises-solutions
AASKK01,Plotting,Which library would you prefer for plotting in Python language?,https://www.kaggle.com/python10pm/plotting-with-python-learn-80-plots-step-by-step
AASKK01,Plotting,Is it possible to plot histogram in Pandas without calling Matplotlib?,https://www.kaggle.com/python10pm/plotting-with-python-learn-80-plots-step-by-step
AASKK01,Plotting,Which python library is built on top of matplotlib and Pandas to ease data plotting?,https://www.kaggle.com/python10pm/plotting-with-python-learn-80-plots-step-by-step
AASKK01,Plotting,What are different types of plots in python,https://www.kaggle.com/python10pm/plotting-with-python-learn-80-plots-step-by-step
AASKK01,Plotting,What is Stacked barplot with matplotlib,https://www.kaggle.com/python10pm/plotting-with-python-learn-80-plots-step-by-step
AASKK01,Plotting,Which plot is used for correlation,https://www.kaggle.com/python10pm/plotting-with-python-learn-80-plots-step-by-step
AASKK01,Plotting,Histogram used for?,https://www.kaggle.com/python10pm/plotting-with-python-learn-80-plots-step-by-step
AASKK01,Plotting,Matplotlib Python Plotting Ways?,https://www.kaggle.com/python10pm/plotting-with-python-learn-80-plots-step-by-step
AASKK01,String,What are strings?,https://www.kaggle.com/getting-started/108933
AASKK01,String,How to implement string split ?,https://www.kaggle.com/getting-started/108933
AASKK01,String,How to capitalize the first letter of a string,https://www.kaggle.com/getting-started/108933
AASKK01,String,How to lower the case of entire string,https://www.kaggle.com/getting-started/108933
AASKK01,String,What is split used for in spring function?,https://www.kaggle.com/getting-started/108933
AASKK01,Statistics,python and statistical analysis tutorials,https://chrisalbon.com/#statistics
AASKK01,Statistics,How different statistical tests are performed in python,https://chrisalbon.com/#statistics
AASKK01,Statistics,taking a t-test with python?,https://chrisalbon.com/#statistics
AASKK01,Statistics,chi squared results in r and python,https://chrisalbon.com/#statistics
AASKK01,Statistics,what is descriptive statistics,https://chrisalbon.com/#statistics
AASKK01,Statistics,What is describe function in python,https://chrisalbon.com/#statistics
AASKK01,Statistics,What is quantile analysis in python?,https://chrisalbon.com/#statistics
AASKK01,Statistics,How to calculate statistics from python?,https://chrisalbon.com/#statistics
AASKK01,Statistics,Can you give me some tutorials on Statistical analysis of python?,https://chrisalbon.com/#statistics
AASKK01,Statistics,How to get dataframe various summary statistics?,https://chrisalbon.com/#statistics
AASKK01,Sets,what are sets,https://chrisalbon.com/#python
AASKK01,Sets,whether we can have unique elements in sets?,https://chrisalbon.com/#python
AASKK01,Sets,whether sets are mutable?,https://chrisalbon.com/#python
AASKK01,Sets,what operations we can perform in sets? ,https://chrisalbon.com/#python
AASKK01,Dictionary,How is key value pair used in dictionary,https://www.kaggle.com/ealtili/python-3-dictionary
AASKK01,Dictionary,How to create a dictionary,https://www.kaggle.com/ealtili/python-3-dictionary
AASKK01,Dictionary,How to sort a dictionary,https://www.kaggle.com/ealtili/python-3-dictionary
AASKK01,Dictionary,How to merge two dictionaries,https://www.kaggle.com/ealtili/python-3-dictionary
AASKK01,Dictionary,How to convert a dictionary to dataframe,https://www.kaggle.com/ealtili/python-3-dictionary
AASKK01,File,How to open a file inline,https://www.edureka.co/blog/file-handling-in-python/
AASKK01,File,How to operate on a sentence in a file,https://www.edureka.co/blog/file-handling-in-python/
AASKK01,File,What are all different modes of file reading available,https://www.edureka.co/blog/file-handling-in-python/
AASKK01,File,what is file reading,https://www.edureka.co/blog/file-handling-in-python/
AASKK01,File,what is file operation,https://www.edureka.co/blog/file-handling-in-python/
AASKK01,GroupBy,Why groupby is needed in pandas,https://nbviewer.jupyter.org/github/fonnesbeck/Bios8366/blob/master/notebooks/Section2_3-Data-Wrangling-with-Pandas.ipynb
AASKK01,GroupBy,How to aggregate a groupby pandas solution,https://nbviewer.jupyter.org/github/fonnesbeck/Bios8366/blob/master/notebooks/Section2_3-Data-Wrangling-with-Pandas.ipynb
AASKK01,GroupBy,How to group categorical variables in pandas,https://nbviewer.jupyter.org/github/fonnesbeck/Bios8366/blob/master/notebooks/Section2_3-Data-Wrangling-with-Pandas.ipynb
AASKK01,GroupBy,How to group columns in pandas,https://nbviewer.jupyter.org/github/fonnesbeck/Bios8366/blob/master/notebooks/Section2_3-Data-Wrangling-with-Pandas.ipynb
AASKK01,GroupBy,method to group different columns,https://nbviewer.jupyter.org/github/fonnesbeck/Bios8366/blob/master/notebooks/Section2_3-Data-Wrangling-with-Pandas.ipynb
AASKK01,Lists,what is list comprehension,https://chrisalbon.com/#python
AASKK01,Lists,what is list concatenation,https://chrisalbon.com/#python
AASKK01,Lists,what is list addition,https://chrisalbon.com/#python
AASKK01,Lists,what is list removal,https://chrisalbon.com/#python
AASKK01,Lists,what is list merging,https://chrisalbon.com/#python
AASKK01,Lists,how to map two lists in python,https://chrisalbon.com/#python
AASKK01,Misc,How to serialize a pandas dataframe?,https://www.kaggle.com/dark4user/python-programming-from-a-to-z 
AASKK01,Misc,How to create Pandas series?,https://www.kaggle.com/dark4user/python-programming-from-a-to-z 
AASKK01,Misc,what is a value counts of a series?,https://www.kaggle.com/dark4user/python-programming-from-a-to-z 
AASKK01,Misc,pandas merge columns to a single time series,https://www.kaggle.com/dark4user/python-programming-from-a-to-z 
AASKK01,Misc,Get particular row as series from pandas dataframe,https://www.kaggle.com/dark4user/python-programming-from-a-to-z 
AASKK01,Misc,how to generate random numbers in python,https://www.kaggle.com/dark4user/python-programming-from-a-to-z 
AASKK01,Misc,"what is normal , uniform and gaussian distribution in python?",https://www.kaggle.com/dark4user/python-programming-from-a-to-z 
AASKK01,Misc,what is data down sampling in pandas?,https://www.kaggle.com/dark4user/python-programming-from-a-to-z 
AASKK01,Misc,How to sample randomly in a pandas dataframe?,https://www.kaggle.com/dark4user/python-programming-from-a-to-z 
AASKK01,Misc,what is stratified sampling in a pandas dataframe?,https://www.kaggle.com/dark4user/python-programming-from-a-to-z 
AASKK01,Misc,What are different kind of random numbers in a pandas dataframe?,https://www.kaggle.com/dark4user/python-programming-from-a-to-z 
AASKK01,Misc,how to generate random numbers in python with uniform distribution?,https://www.kaggle.com/dark4user/python-programming-from-a-to-z 
AASKK01,Misc,how to generate random numbers in python with normal distribution?,https://www.kaggle.com/dark4user/python-programming-from-a-to-z 
AASKK01,Misc,how to generate random numbers in python with  many distributions?,https://www.kaggle.com/dark4user/python-programming-from-a-to-z 
AASKK01,Misc,How to create random large datasets?,https://www.kaggle.com/dark4user/python-programming-from-a-to-z 
AASKK01,Regular Expression,How to Match a Symbol,https://chrisalbon.com/#regex
AASKK01,Regular Expression,How to Match A Unicode Character,https://chrisalbon.com/#regex
AASKK01,Regular Expression,How to Match A Word,https://chrisalbon.com/#regex
AASKK01,Regular Expression,How to Match Any Character,https://chrisalbon.com/#regex
AASKK01,Regular Expression,How to Match Any Of A List Of Characters,https://chrisalbon.com/#regex
AASKK01,Regular Expression,How to Match Exact Text,https://chrisalbon.com/#regex
AASKK01,Regular Expression,Match Integers Of Any Length,https://chrisalbon.com/#regex
AASKK01,Regular Expression,How to match series of words,https://chrisalbon.com/#regex
AASKK01,Greetings,Hi there,"Hi there, how can I help?"
AASKK01,Greetings,How are you,"Hello, thanks for asking"
AASKK01,Greetings,Is anyone there?,"Hello, Good to see you"
AASKK01,Greetings,Hey,"Hi there, how can I help?"
AASKK01,Greetings,Hola,"Hi there, how can I help?"
AASKK01,Greetings,Hello,"Hi there, how can I help?"
AASKK01,Greetings,Good day,"Good to see you, how can I help you ?"
AASKK01,Bye Greetings,Bye,Please Click on Exit or Restart button on top
AASKK01,Bye Greetings,Exit,Please Click on Exit or Restart button on top
AASKK01,Bye Greetings,Restart,Please Click on Exit or Restart button on top
AASKK01,Bye Greetings,Close,Please Click on Exit or Restart button on top
AASKK01,Functions,what are methods?,https://realpython.com/defining-your-own-python-function/
AASKK01,Functions,how are methods different from functions?,https://realpython.com/defining-your-own-python-function/
AASKK01,Functions,why methods are always associated with objects of the class?,https://realpython.com/defining-your-own-python-function/
AASKK01,Functions,why methods can operate with data only of the class?,https://realpython.com/defining-your-own-python-function/
AASKK01,Functions,how functions are different from methods?,https://realpython.com/defining-your-own-python-function/
AASKK01,Functions,whether functions return data or not?,https://realpython.com/defining-your-own-python-function/
AASKK01,Functions,whether methods return data or not?,https://realpython.com/defining-your-own-python-function/
AASKK01,Functions,how to pass an argument to the function?,https://realpython.com/defining-your-own-python-function/
AASKK01,Functions,calling a function of module from a strong with function name in python,https://realpython.com/defining-your-own-python-function/
AASKK01,Functions,what's the best way to return multiple values from a function in python?,https://realpython.com/defining-your-own-python-function/
AASKK01,Functions,what is a len function?,https://realpython.com/defining-your-own-python-function/
AASKK01,Functions,where len function is used?,https://realpython.com/defining-your-own-python-function/
AASKK01,Functions,passing functions which have multiple return values as arguments in python,https://realpython.com/defining-your-own-python-function/
AASKK01,Functions,defining dynamic functions to a string,https://realpython.com/defining-your-own-python-function/
AASKK01,Functions,what is lambda function?,https://realpython.com/defining-your-own-python-function/
AASKK01,Functions,what is map operator?,https://realpython.com/defining-your-own-python-function/
AASKK01,Functions,what is apply method?,https://realpython.com/defining-your-own-python-function/
AASKK01,Functions,using numpy.apply,https://realpython.com/defining-your-own-python-function/
AASKK01,Functions,how to apply function to only certain array elements?,https://realpython.com/defining-your-own-python-function/
AASKK01,Functions,what does import function does?,https://realpython.com/defining-your-own-python-function/
AASKK01,Functions,How to use lambda function in python?,https://realpython.com/defining-your-own-python-function/
AASKK01,Functions,How to use map function in python?,https://realpython.com/defining-your-own-python-function/
AASKK01,Functions,What is an operator and function in python?,https://realpython.com/defining-your-own-python-function/
AASKK01,Functions,What is apply method in python?,https://realpython.com/defining-your-own-python-function/
AASKK01,Functions,How to create custom functions in python?,https://realpython.com/defining-your-own-python-function/
AASKK02,Data Analysis,What is Univariate Analysis,https://www.geeksforgeeks.org/univariate-bivariate-and-multivariate-data-and-its-analysis/
AASKK02,Data Analysis,What is Multivariate Analysis,https://www.geeksforgeeks.org/univariate-bivariate-and-multivariate-data-and-its-analysis/
AASKK02,Central Tendency and 3 Ms,What are Central Tendency,https://en.wikipedia.org/wiki/Central_tendency
AASKK02,Central Tendency and 3 Ms,What are 3Ms,https://en.wikipedia.org/wiki/Central_tendency
AASKK02,Central Tendency and 3 Ms,What is mean,https://en.wikipedia.org/wiki/Central_tendency
AASKK02,Central Tendency and 3 Ms,What is median,https://en.wikipedia.org/wiki/Central_tendency
AASKK02,Central Tendency and 3 Ms,What is mode,https://en.wikipedia.org/wiki/Central_tendency
AASKK02,Central Tendency and 3 Ms,How to calculate mean ,https://en.wikipedia.org/wiki/Central_tendency
AASKK02,Central Tendency and 3 Ms,How to calculate median,https://en.wikipedia.org/wiki/Central_tendency
AASKK02,Central Tendency and 3 Ms,How to calculate mode,https://en.wikipedia.org/wiki/Central_tendency
AASKK02,Covariance,What are covariance,https://en.wikipedia.org/wiki/Covariance
AASKK02,Covariance,How to find Coefficient of Correlation,https://en.wikipedia.org/wiki/Covariance
AASKK02,"Measures of Dispersion, Range, IQR,  Standard Deviation, Variance",What is Measures of Dispersion,https://en.wikipedia.org/wiki/Statistical_dispersion
AASKK02,"Measures of Dispersion, Range, IQR,  Standard Deviation, Variance",How to calculate Dispersion,https://en.wikipedia.org/wiki/Statistical_dispersion
AASKK02,"Measures of Dispersion, Range, IQR,  Standard Deviation, Variance",What is Range,https://en.wikipedia.org/wiki/Statistical_dispersion
AASKK02,"Measures of Dispersion, Range, IQR,  Standard Deviation, Variance",How to calculate Range,https://en.wikipedia.org/wiki/Statistical_dispersion
AASKK02,"Measures of Dispersion, Range, IQR,  Standard Deviation, Variance",What is IQR,https://en.wikipedia.org/wiki/Statistical_dispersion
AASKK02,"Measures of Dispersion, Range, IQR,  Standard Deviation, Variance",How to calculate IQR,https://en.wikipedia.org/wiki/Statistical_dispersion
AASKK02,"Measures of Dispersion, Range, IQR,  Standard Deviation, Variance",What is Standard Deviation,https://en.wikipedia.org/wiki/Statistical_dispersion
AASKK02,"Measures of Dispersion, Range, IQR,  Standard Deviation, Variance",How to calculate Standard Deviation,https://en.wikipedia.org/wiki/Statistical_dispersion
AASKK02,"Measures of Dispersion, Range, IQR,  Standard Deviation, Variance",What is variance,https://en.wikipedia.org/wiki/Statistical_dispersion
AASKK02,"Measures of Dispersion, Range, IQR,  Standard Deviation, Variance",How to calculate variance,https://en.wikipedia.org/wiki/Statistical_dispersion
AASKK02,Coefficient of Variation,What is Coefficient of Variation,https://en.wikipedia.org/wiki/Coefficient_of_variation
AASKK02,Coefficient of Variation,How to calculate Coefficient of Variation,https://en.wikipedia.org/wiki/Coefficient_of_variation
AASKK02,The Empirical Rule and Chebyshev Rule,What is Empirical Rule,https://stats.libretexts.org/Bookshelves/Introductory_Statistics/Book%3A_Introductory_Statistics_(Shafer_and_Zhang)/02%3A_Descriptive_Statistics/2.05%3A_The_Empirical_Rule_and_Chebyshev%27s_Theorem
AASKK02,The Empirical Rule and Chebyshev Rule,What is Chebyshev Rule,https://stats.libretexts.org/Bookshelves/Introductory_Statistics/Book%3A_Introductory_Statistics_(Shafer_and_Zhang)/02%3A_Descriptive_Statistics/2.05%3A_The_Empirical_Rule_and_Chebyshev%27s_Theorem
AASKK02,Five Number Summary,What is Five Number Summary,https://en.wikipedia.org/wiki/Five-number_summary
AASKK02,Five Number Summary,How to calculate Five Number Summary,https://en.wikipedia.org/wiki/Five-number_summary
AASKK02,Boxplot and whisker plots,Why Boxplot used,https://statisticsbyjim.com/basics/outliers/
AASKK02,Boxplot and whisker plots,How to find the outlier in Data,https://statisticsbyjim.com/basics/outliers/
AASKK02,Boxplot and whisker plots,How to deal with Outliers,https://statisticsbyjim.com/basics/outliers/
AASKK02,Boxplot and whisker plots,How to determine outliers in Boxplot,https://statisticsbyjim.com/basics/outliers/
AASKK02,Data Visualizations,What are the other important plots and there significance,https://en.wikipedia.org/wiki/Data_visualization
AASKK02,Skewness ,How skewness is measured,https://en.wikipedia.org/wiki/Skewness
AASKK02,Skewness ,What are different types of skewness,https://en.wikipedia.org/wiki/Skewness
AASKK02,Skewness ,How to remove skewness from data,https://en.wikipedia.org/wiki/Skewness
AASKK02,Skewness ,What is Left skewness,https://en.wikipedia.org/wiki/Skewness
AASKK02,Skewness ,What is Right Skewed Data,https://en.wikipedia.org/wiki/Skewness
AASKK02,Data Visualizations,What is Data Visualizations,https://en.wikipedia.org/wiki/Data_visualization
AASKK02,Data Visualizations,How to do Data Visualizations,https://en.wikipedia.org/wiki/Data_visualization
AASKK02,Correlation Analysis,What is Correlation Analysis,https://en.wikipedia.org/wiki/Correlation_coefficient
AASKK02,Correlation Analysis,How to do Correlation Analysis,https://en.wikipedia.org/wiki/Correlation_coefficient
AASKK02,Correlation Analysis,Why Correlation Analysis is done.,https://en.wikipedia.org/wiki/Correlation_coefficient
AASKK02,Probability - Meaning and concepts,How Probability calculated.,https://en.wikipedia.org/wiki/Probability
AASKK02,Probability - Meaning and concepts,Where probability is used in Machine Learning,https://en.wikipedia.org/wiki/Probability
AASKK02,Probability - Meaning and concepts,what are the different rules of calculating Probability,https://en.wikipedia.org/wiki/Probability
AASKK02,Probability - Meaning and concepts,What is Probability distribution,https://en.wikipedia.org/wiki/Probability
AASKK02,Bayes theorem and Example,What is Marginal Probability,https://en.wikipedia.org/wiki/Bayes%27_theorem
AASKK02,Bayes theorem and Example,What are the examples of Marginal Probability,https://en.wikipedia.org/wiki/Bayes%27_theorem
AASKK02,Bayes theorem and Example,What is Bayes theorem,https://en.wikipedia.org/wiki/Bayes%27_theorem
AASKK02,Bayes theorem and Example,What is Conditional probability,https://en.wikipedia.org/wiki/Bayes%27_theorem
AASKK02,Bayes theorem and Example,Where does Bayes theorem used in Machine Learning,https://en.wikipedia.org/wiki/Bayes%27_theorem
AASKK02,Bayes theorem and Example,Give some examples of Bayes theorem application ,https://en.wikipedia.org/wiki/Bayes%27_theorem
AASKK02,Distributions and Example,What is Binomial Distribution,https://en.wikipedia.org/wiki/Probability_distribution
AASKK02,Distributions and Example,Where does Binomial Distribution used in Machine Learning,https://en.wikipedia.org/wiki/Probability_distribution
AASKK02,Distributions and Example,Give some examples of Binomial Distribution application ,https://en.wikipedia.org/wiki/Probability_distribution
AASKK02,Distributions and Example,What is Poisson Distribution,https://en.wikipedia.org/wiki/Probability_distribution
AASKK02,Distributions and Example,Where does Poisson Distribution used in Machine Learning,https://en.wikipedia.org/wiki/Probability_distribution
